VER,3.2.14,2016-08-17 14:40:29 +0900,/home/vagrant/wint/tmp/data/001/0001/001/analy/adlint/output
DEP,../adlint.c,427,25,X,F,Two_pair,"int Two_pair((int const)[],int,int)",R,P2,int P2()
DEP,../adlint.c,430,16,X,V,Two_pair,"int Two_pair((int const)[],int,int)",R,Num
DEP,../adlint.c,432,25,X,V,Two_pair,"int Two_pair((int const)[],int,int)",R,hand
DEP,../adlint.c,433,37,X,V,Two_pair,"int Two_pair((int const)[],int,int)",R,hand
DEP,../adlint.c,433,62,X,F,Two_pair,"int Two_pair((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,438,19,X,F,Two_pair,"int Two_pair((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,438,19,X,F,Two_pair,"int Two_pair((int const)[],int,int)",R,HNUM,int HNUM()
MET,FN_UNUV,Two_pair,"int Two_pair((int const)[],int,int)",../adlint.c,416,5,4
MET,FN_PATH,Two_pair,"int Two_pair((int const)[],int,int)",../adlint.c,416,5,6
DEF,../adlint.c,450,5,F,X,F,One_pair,"int One_pair((int const)[],int,int)",20
DEF,../adlint.c,450,25,V,I,P,N,hd,(int const)[]
DEF,../adlint.c,450,35,V,I,P,N,cg,int
DEF,../adlint.c,450,43,V,I,P,N,us,int
DEF,../adlint.c,451,7,V,I,B,N,i,int
DEF,../adlint.c,451,10,V,I,B,N,j,int
DEF,../adlint.c,451,13,V,I,B,N,k,int
DEF,../adlint.c,451,16,V,I,B,N,m,int
DEF,../adlint.c,451,19,V,I,B,N,s,int
DEF,../adlint.c,451,22,V,I,B,N,t,int
DEF,../adlint.c,452,7,V,I,B,N,a,int
DEF,../adlint.c,452,9,V,I,B,N,b,int
DEF,../adlint.c,453,7,V,I,B,N,ret,int
DEF,../adlint.c,454,10,V,I,B,N,hand_pro,(double)[5]
DEF,../adlint.c,455,10,V,I,B,N,min,double
DEF,../adlint.c,456,7,V,I,B,N,chng_num,int
DEF,../adlint.c,457,16,V,I,B,N,deck,(struct card)[14]
DEP,../adlint.c,459,52,X,V,One_pair,"int One_pair((int const)[],int,int)",R,sut
DEP,../adlint.c,459,52,X,V,One_pair,"int One_pair((int const)[],int,int)",R,udsut
DEP,../adlint.c,460,50,X,V,One_pair,"int One_pair((int const)[],int,int)",R,Num
DEP,../adlint.c,460,50,X,V,One_pair,"int One_pair((int const)[],int,int)",R,udNum
DEP,../adlint.c,462,15,X,F,One_pair,"int One_pair((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,462,54,X,V,One_pair,"int One_pair((int const)[],int,int)",R,hand
DEP,../adlint.c,462,79,X,F,One_pair,"int One_pair((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,462,15,X,F,One_pair,"int One_pair((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,464,15,X,F,One_pair,"int One_pair((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,464,15,X,F,One_pair,"int One_pair((int const)[],int,int)",R,HNUM,int HNUM()
MET,FN_UNUV,One_pair,"int One_pair((int const)[],int,int)",../adlint.c,450,5,10
MET,FN_PATH,One_pair,"int One_pair((int const)[],int,int)",../adlint.c,450,5,2
DEF,../adlint.c,473,5,F,X,F,Final,"int Final((int const)[],int,int)",79
DEF,../adlint.c,473,22,V,I,P,N,hd,(int const)[]
DEF,../adlint.c,473,32,V,I,P,N,cg,int
DEF,../adlint.c,473,40,V,I,P,N,us,int
DEF,../adlint.c,474,16,V,I,B,N,deck,(struct card)[13]
DEF,../adlint.c,475,7,V,I,B,N,i,int
DEF,../adlint.c,475,10,V,I,B,N,j,int
DEF,../adlint.c,475,13,V,I,B,N,k,int
DEF,../adlint.c,475,16,V,I,B,N,l,int
DEF,../adlint.c,475,19,V,I,B,N,m,int
DEF,../adlint.c,475,22,V,I,B,N,n,int
DEF,../adlint.c,476,7,V,I,B,N,flag,(int)[5]
DEF,../adlint.c,477,7,V,I,B,N,max_point,int
DEF,../adlint.c,478,16,V,I,B,N,mer_deck,(struct card)[13]
DEF,../adlint.c,479,16,V,I,B,N,ideal_hand,(struct card)[5]
DEF,../adlint.c,480,8,V,I,B,N,vir_hand,(int)[5]
DEF,../adlint.c,481,8,V,I,B,N,vir_deck,(int)[52]
DEF,../adlint.c,482,7,V,I,B,N,deck_max,int
DEP,../adlint.c,484,52,X,V,Final,"int Final((int const)[],int,int)",R,sut
DEP,../adlint.c,484,52,X,V,Final,"int Final((int const)[],int,int)",R,udsut
DEP,../adlint.c,485,50,X,V,Final,"int Final((int const)[],int,int)",R,Num
DEP,../adlint.c,485,50,X,V,Final,"int Final((int const)[],int,int)",R,udNum
DEP,../adlint.c,487,58,X,V,Final,"int Final((int const)[],int,int)",R,sut
DEP,../adlint.c,488,58,X,V,Final,"int Final((int const)[],int,int)",R,Num
DEP,../adlint.c,491,21,X,V,Final,"int Final((int const)[],int,int)",R,deck_flg
DEP,../adlint.c,497,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,498,19,X,V,Final,"int Final((int const)[],int,int)",R,hand
DEP,../adlint.c,497,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,517,29,X,F,Final,"int Final((int const)[],int,int)",R,poker_point,int poker_point()
DEP,../adlint.c,517,40,C,Final,"int Final((int const)[],int,int)",poker_point,int poker_point()
DEP,../adlint.c,518,27,X,F,Final,"int Final((int const)[],int,int)",R,poker_point,int poker_point()
DEP,../adlint.c,518,38,C,Final,"int Final((int const)[],int,int)",poker_point,int poker_point()
DEP,../adlint.c,531,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,531,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,538,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,539,17,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,540,24,X,V,Final,"int Final((int const)[],int,int)",R,hand
DEP,../adlint.c,539,17,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,538,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,546,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
DEP,../adlint.c,546,15,X,F,Final,"int Final((int const)[],int,int)",R,HNUM,int HNUM()
MET,FN_UNUV,Final,"int Final((int const)[],int,int)",../adlint.c,473,5,6
MET,FN_PATH,Final,"int Final((int const)[],int,int)",../adlint.c,473,5,56
DEF,../adlint.c,555,6,F,X,F,Separate_hand,void Separate_hand((int const)[]),14
DEF,../adlint.c,555,31,V,I,P,N,hd,(int const)[]
DEF,../adlint.c,556,7,V,I,B,N,i,int
DEP,../adlint.c,558,32,X,V,Separate_hand,void Separate_hand((int const)[]),W,sut
DEP,../adlint.c,559,32,X,V,Separate_hand,void Separate_hand((int const)[]),W,Num
DEP,../adlint.c,562,18,X,V,Separate_hand,void Separate_hand((int const)[]),W,hand
DEP,../adlint.c,563,18,X,V,Separate_hand,void Separate_hand((int const)[]),W,hand
DEP,../adlint.c,564,18,X,V,Separate_hand,void Separate_hand((int const)[]),W,hand
DEP,../adlint.c,565,8,X,V,Separate_hand,void Separate_hand((int const)[]),R,hand
DEP,../adlint.c,565,22,X,V,Separate_hand,void Separate_hand((int const)[]),W,sut
DEP,../adlint.c,566,8,X,V,Separate_hand,void Separate_hand((int const)[]),R,hand
DEP,../adlint.c,566,21,X,V,Separate_hand,void Separate_hand((int const)[]),W,Num
MET,FN_UNUV,Separate_hand,void Separate_hand((int const)[]),../adlint.c,555,6,0
MET,FN_PATH,Separate_hand,void Separate_hand((int const)[]),../adlint.c,555,6,1
DEF,../adlint.c,573,6,F,X,F,Separate_dishand,"void Separate_dishand((int const)[],int)",14
DEF,../adlint.c,573,34,V,I,P,N,ud,(int const)[]
DEF,../adlint.c,573,44,V,I,P,N,us,int
DEF,../adlint.c,574,7,V,I,B,N,i,int
DEP,../adlint.c,576,34,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",W,udsut
DEP,../adlint.c,577,34,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",W,udNum
DEP,../adlint.c,580,21,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",W,dishand
DEP,../adlint.c,581,21,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",W,dishand
DEP,../adlint.c,582,21,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",W,dishand
DEP,../adlint.c,583,10,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",R,dishand
DEP,../adlint.c,583,27,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",W,udsut
DEP,../adlint.c,584,10,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",R,dishand
DEP,../adlint.c,584,26,X,V,Separate_dishand,"void Separate_dishand((int const)[],int)",W,udNum
MET,FN_UNUV,Separate_dishand,"void Separate_dishand((int const)[],int)",../adlint.c,573,6,0
MET,FN_PATH,Separate_dishand,"void Separate_dishand((int const)[],int)",../adlint.c,573,6,2
DEF,../adlint.c,590,6,F,X,F,Check_len,void Check_len(void),25
DEF,../adlint.c,591,7,V,I,B,N,i,int
DEP,../adlint.c,593,9,X,V,Check_len,void Check_len(void),W,count
DEP,../adlint.c,594,3,X,F,Check_len,void Check_len(void),R,Init_flg,void Init_flg(void)
DEP,../adlint.c,594,11,C,Check_len,void Check_len(void),Init_flg,void Init_flg(void)
DEP,../adlint.c,598,18,X,V,Check_len,void Check_len(void),R,Num
DEP,../adlint.c,599,14,X,V,Check_len,void Check_len(void),W,count
DEP,../adlint.c,601,15,X,V,Check_len,void Check_len(void),W,count
DEP,../adlint.c,603,22,X,V,Check_len,void Check_len(void),R,Num
DEP,../adlint.c,604,12,X,V,Check_len,void Check_len(void),W,count
DEP,../adlint.c,606,13,X,V,Check_len,void Check_len(void),W,count
DEP,../adlint.c,608,12,X,V,Check_len,void Check_len(void),R,count
DEP,../adlint.c,608,12,X,V,Check_len,void Check_len(void),W,flg
DEP,../adlint.c,612,15,X,V,Check_len,void Check_len(void),R,flg
DEP,../adlint.c,612,30,X,V,Check_len,void Check_len(void),R,flg
DEP,../adlint.c,612,45,X,V,Check_len,void Check_len(void),R,flg
DEP,../adlint.c,612,45,X,V,Check_len,void Check_len(void),W,flg
DEP,../adlint.c,612,72,X,V,Check_len,void Check_len(void),R,flg
DEP,../adlint.c,612,63,X,V,Check_len,void Check_len(void),W,flg
MET,FN_UNUV,Check_len,void Check_len(void),../adlint.c,590,6,0
MET,FN_PATH,Check_len,void Check_len(void),../adlint.c,590,6,10
DEF,../adlint.c,618,5,F,X,F,Combi,"int Combi(int,int)",10
DEF,../adlint.c,618,16,V,I,P,N,a,int
DEF,../adlint.c,618,23,V,I,P,N,b,int
DEF,../adlint.c,619,7,V,I,B,N,i,int
DEF,../adlint.c,620,7,V,I,B,N,tmp,int
MET,FN_UNUV,Combi,"int Combi(int,int)",../adlint.c,618,5,0
MET,FN_PATH,Combi,"int Combi(int,int)",../adlint.c,618,5,8
DEF,../adlint.c,631,5,F,X,F,Permu,"int Permu(int,int)",9
DEF,../adlint.c,631,16,V,I,P,N,a,int
DEF,../adlint.c,631,23,V,I,P,N,b,int
DEF,../adlint.c,632,7,V,I,B,N,i,int
DEF,../adlint.c,633,7,V,I,B,N,tmp,int
MET,FN_UNUV,Permu,"int Permu(int,int)",../adlint.c,631,5,0
MET,FN_PATH,Permu,"int Permu(int,int)",../adlint.c,631,5,4
DEF,../adlint.c,643,5,F,X,F,Reach_check,int Reach_check(void),49
DEF,../adlint.c,645,16,V,I,B,N,vir_hand,(struct card)[5]
DEF,../adlint.c,646,16,V,I,B,N,vir_deck,(struct card)[52]
DEF,../adlint.c,647,7,V,I,B,N,deck_max,int
DEF,../adlint.c,648,7,V,I,B,N,i,int
DEF,../adlint.c,648,9,V,I,B,N,j,int
DEF,../adlint.c,648,11,V,I,B,N,k,int
DEF,../adlint.c,649,7,V,I,B,N,virNum,(int)[13]
DEP,../adlint.c,653,21,X,V,Reach_check,int Reach_check(void),R,deck_flg
DEP,../adlint.c,659,15,X,F,Reach_check,int Reach_check(void),R,HNUM,int HNUM()
DEP,../adlint.c,660,24,X,V,Reach_check,int Reach_check(void),R,hand
DEP,../adlint.c,659,15,X,F,Reach_check,int Reach_check(void),R,HNUM,int HNUM()
DEP,../adlint.c,675,25,X,V,Reach_check,int Reach_check(void),W,Num
DEP,../adlint.c,676,5,X,F,Reach_check,int Reach_check(void),R,Check_len,void Check_len(void)
DEP,../adlint.c,676,14,C,Reach_check,int Reach_check(void),Check_len,void Check_len(void)
DEP,../adlint.c,678,13,X,V,Reach_check,int Reach_check(void),R,flg
DEP,../adlint.c,679,29,X,V,Reach_check,int Reach_check(void),W,Num
DEP,../adlint.c,683,25,X,V,Reach_check,int Reach_check(void),W,Num
DEP,../adlint.c,688,11,X,V,Reach_check,int Reach_check(void),R,sut
MET,FN_UNUV,Reach_check,int Reach_check(void),../adlint.c,643,5,3
MET,FN_PATH,Reach_check,int Reach_check(void),../adlint.c,643,5,12
DEF,../adlint.c,695,6,F,X,F,Init_flg,void Init_flg(void),4
DEF,../adlint.c,696,7,V,I,B,N,i,int
DEP,../adlint.c,697,33,X,V,Init_flg,void Init_flg(void),W,flg
MET,FN_UNUV,Init_flg,void Init_flg(void),../adlint.c,695,6,0
MET,FN_PATH,Init_flg,void Init_flg(void),../adlint.c,695,6,1
DCL,../adlint.c,49,10,T,S,card,struct card { int orig; int mark; int num; }
LIT,../adlint.c,54,20,DN,,,6
LIT,../adlint.c,54,26,DN,,,0
INI,../adlint.c,54,15,hand,{0}
LIT,../adlint.c,55,23,DN,,,52
LIT,../adlint.c,55,30,DN,,,0
INI,../adlint.c,55,15,dishand,{0}
LIT,../adlint.c,57,11,DN,,,4
LIT,../adlint.c,57,18,DN,,,0
INI,../adlint.c,57,7,sut,{0}
LIT,../adlint.c,58,11,DN,,,14
LIT,../adlint.c,58,18,DN,,,0
INI,../adlint.c,58,7,Num,{0}
LIT,../adlint.c,59,13,DN,,,4
LIT,../adlint.c,59,18,DN,,,0
INI,../adlint.c,59,7,udsut,{0}
LIT,../adlint.c,60,13,DN,,,13
LIT,../adlint.c,60,18,DN,,,0
INI,../adlint.c,60,7,udNum,{0}
LIT,../adlint.c,61,11,DN,,,15
LIT,../adlint.c,61,18,DN,,,0
INI,../adlint.c,61,7,flg,{0}
LIT,../adlint.c,62,15,DN,,,0
INI,../adlint.c,62,7,count,0
LIT,../adlint.c,63,16,DN,,,52
LIT,../adlint.c,63,23,DN,,,0
INI,../adlint.c,63,7,deck_flg,{0}
LIT,../adlint.c,64,12,DN,,,0
INI,../adlint.c,64,7,ch,0
MET,FN_LINE,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,34
MET,FN_PARA,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,6
LIT,../adlint.c,69,14,DN,,,1
INI,../adlint.c,69,7,ret,-1
ASN,../adlint.c,76,9,i,= 0
LIT,../adlint.c,76,10,DN,,,0
LIT,../adlint.c,76,15,DN,,,52
ASN,../adlint.c,76,37,deck_flg[i],= 0
LIT,../adlint.c,76,39,DN,,,0
ASN,../adlint.c,77,9,i,= 0
LIT,../adlint.c,77,10,DN,,,0
ASN,../adlint.c,77,41,deck_flg[ud[i]],= 1
LIT,../adlint.c,77,43,DN,,,1
ASN,../adlint.c,78,9,i,= 0
LIT,../adlint.c,78,10,DN,,,0
ASN,../adlint.c,78,44,deck_flg[hd[i]],= 1
LIT,../adlint.c,78,46,DN,,,1
ASN,../adlint.c,81,6,ch,= Reach_check()
LIT,../adlint.c,83,12,DN,,,2
LIT,../adlint.c,84,15,DN,,,1
LIT,../adlint.c,87,21,DN,,,2
LIT,../adlint.c,90,15,DN,,,1
LIT,../adlint.c,94,13,DN,,,3
LIT,../adlint.c,94,18,DN,,,52
LIT,../adlint.c,94,32,DN,,,22
LIT,../adlint.c,94,46,DN,,,1
LIT,../adlint.c,95,13,DN,,,5
ASN,../adlint.c,95,22,ret,"= Final(hd,cg,us)"
LIT,../adlint.c,96,15,DN,,,1
ASN,../adlint.c,96,24,ret,"= Flush(hd,cg,us)"
MET,FN_STMT,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,28
MET,FN_UNRC,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,0
MET,FN_CSUB,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,7
MET,FN_GOTO,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,0
MET,FN_RETN,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,5
MET,FN_UELS,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,0
MET,FN_NEST,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,2
MET,FN_CYCM,strategy,"int strategy((int const)[],(int const)[],int,int,(int const)[],int)",../adlint.c,67,5,7
MET,FN_LINE,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,73
MET,FN_PARA,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,3
LIT,../adlint.c,111,21,DN,,,13
LIT,../adlint.c,111,28,DN,,,0
INI,../adlint.c,111,16,deck,{0}
LIT,../adlint.c,112,15,DN,,,1
INI,../adlint.c,112,7,ret,-1
LIT,../adlint.c,113,15,DN,,,1
INI,../adlint.c,113,7,ret2,-1
LIT,../adlint.c,114,15,DN,,,1
LIT,../adlint.c,114,26,DN,,,1
INI,../adlint.c,114,7,tmp1,-1
INI,../adlint.c,114,18,tmp2,-1
LIT,../adlint.c,116,39,DN,,,1
ASN,../adlint.c,118,9,i,= 0
LIT,../adlint.c,118,10,DN,,,0
LIT,../adlint.c,118,16,DN,,,4
ASN,../adlint.c,118,39,deck[i].mark,= 13 - (sut[i] + udsut[i])
LIT,../adlint.c,118,41,DN,,,13
ASN,../adlint.c,119,9,i,= 0
LIT,../adlint.c,119,10,DN,,,0
LIT,../adlint.c,119,15,DN,,,13
ASN,../adlint.c,119,38,deck[i].num,= 4 - (Num[i] + udNum[i])
LIT,../adlint.c,119,40,DN,,,4
ASN,../adlint.c,124,9,i,= 0
LIT,../adlint.c,124,10,DN,,,0
LIT,../adlint.c,124,15,DN,,,13
LIT,../adlint.c,125,19,DN,,,3
ASN,../adlint.c,126,14,target,= i
LIT,../adlint.c,131,27,DN,,,1
ASN,../adlint.c,134,9,i,= 0
LIT,../adlint.c,134,10,DN,,,0
LIT,../adlint.c,134,15,DN,,,13
LIT,../adlint.c,135,19,DN,,,1
LIT,../adlint.c,135,34,DN,,,2
ASN,../adlint.c,136,12,tmp1,= i
ASN,../adlint.c,137,13,j,= i + 1
LIT,../adlint.c,137,16,DN,,,1
LIT,../adlint.c,137,21,DN,,,13
LIT,../adlint.c,138,23,DN,,,1
LIT,../adlint.c,138,38,DN,,,2
ASN,../adlint.c,139,16,tmp2,= j
LIT,../adlint.c,146,16,DN,,,1
ASN,../adlint.c,148,11,ret,= tmp1
ASN,../adlint.c,150,11,ret,= tmp2
ASN,../adlint.c,153,13,ret,= tmp1
ASN,../adlint.c,155,13,ret,= tmp2
ASN,../adlint.c,158,11,i,= 0
LIT,../adlint.c,158,12,DN,,,0
ASN,../adlint.c,162,11,i,= 0
LIT,../adlint.c,162,12,DN,,,0
ASN,../adlint.c,163,23,hand[i].num,= !target
ASN,../adlint.c,164,15,j,= i + 1
LIT,../adlint.c,164,18,DN,,,1
MET,FN_STMT,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,54
MET,FN_UNRC,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,0
MET,FN_CSUB,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,2
MET,FN_GOTO,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,0
MET,FN_RETN,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,6
MET,FN_UELS,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,1
MET,FN_NEST,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,6
MET,FN_CYCM,Four_of_a_kind,"int Four_of_a_kind((int const)[],int,int)",../adlint.c,107,5,15
MET,FN_LINE,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,95
MET,FN_PARA,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,3
LIT,../adlint.c,192,13,DN,,,1
INI,../adlint.c,192,7,chng,-1
LIT,../adlint.c,193,14,DN,,,1
INI,../adlint.c,193,7,ret,-1
LIT,../adlint.c,194,21,DN,,,14
LIT,../adlint.c,194,28,DN,,,0
INI,../adlint.c,194,16,deck,{0}
LIT,../adlint.c,195,19,DN,,,14
LIT,../adlint.c,195,26,DN,,,0
INI,../adlint.c,195,10,deck_pro,{0}
LIT,../adlint.c,196,19,DN,,,13
LIT,../adlint.c,196,26,DN,,,0
INI,../adlint.c,196,10,hand_pro,{0}
LIT,../adlint.c,197,15,DN,,,100
INI,../adlint.c,197,10,min,100
LIT,../adlint.c,198,15,DN,,,0
INI,../adlint.c,198,7,count,0
LIT,../adlint.c,201,40,DN,,,1
ASN,../adlint.c,203,9,i,= 0
LIT,../adlint.c,203,10,DN,,,0
LIT,../adlint.c,203,16,DN,,,4
ASN,../adlint.c,203,39,deck[i].mark,= 13 - (sut[i] + udsut[i])
LIT,../adlint.c,203,41,DN,,,13
ASN,../adlint.c,204,9,i,= 0
LIT,../adlint.c,204,10,DN,,,0
LIT,../adlint.c,204,15,DN,,,13
ASN,../adlint.c,204,38,deck[i].num,= 4 - (Num[i] + udNum[i])
LIT,../adlint.c,204,40,DN,,,4
ASN,../adlint.c,205,16,deck[13].num,= deck[0].num
LIT,../adlint.c,205,8,DN,,,13
LIT,../adlint.c,205,23,DN,,,0
ASN,../adlint.c,208,9,i,= 0
LIT,../adlint.c,208,10,DN,,,0
LIT,../adlint.c,208,15,DN,,,4
LIT,../adlint.c,209,9,DN,,,1
ASN,../adlint.c,210,13,j,= 0
LIT,../adlint.c,210,14,DN,,,0
ASN,../adlint.c,211,39,tmp1,= j
ASN,../adlint.c,213,13,k,= 0
LIT,../adlint.c,213,14,DN,,,0
ASN,../adlint.c,214,51,tmp2,= k
ASN,../adlint.c,225,9,i,= 0
LIT,../adlint.c,225,10,DN,,,0
ASN,../adlint.c,226,11,j,= 0
LIT,../adlint.c,226,12,DN,,,0
LIT,../adlint.c,226,17,DN,,,14
LIT,../adlint.c,227,42,DN,,,1
ASN,../adlint.c,228,16,flg[j],= deck[j].num
ASN,../adlint.c,230,16,flg[j],= -1
LIT,../adlint.c,230,19,DN,,,1
ASN,../adlint.c,234,11,flg[13],= flg[0]
LIT,../adlint.c,234,7,DN,,,13
LIT,../adlint.c,234,17,DN,,,0
ASN,../adlint.c,237,9,i,= 0
LIT,../adlint.c,237,10,DN,,,0
LIT,../adlint.c,237,15,DN,,,14
LIT,../adlint.c,237,18,DN,,,4
ASN,../adlint.c,238,7,a,= 1
LIT,../adlint.c,238,9,DN,,,1
ASN,../adlint.c,239,11,count,= 0
LIT,../adlint.c,239,13,DN,,,0
ASN,../adlint.c,240,11,j,= i
LIT,../adlint.c,241,22,DN,,,1
LIT,../adlint.c,241,37,DN,,,0
ASN,../adlint.c,242,11,a,*= flg[j]
ASN,../adlint.c,246,7,b,"= Permu((52 - HNUM - us) - count,count)"
LIT,../adlint.c,246,17,DN,,,52
ASN,../adlint.c,247,7,c,"= Permu(52 - HNUM - us,CHNG - cg)"
LIT,../adlint.c,247,16,DN,,,52
ASN,../adlint.c,249,11,k,= i
ASN,../adlint.c,250,21,deck_pro[k],+= (double) (a * b) / c
ASN,../adlint.c,253,15,deck_pro[0],+= deck_pro[13]
LIT,../adlint.c,253,12,DN,,,0
LIT,../adlint.c,253,27,DN,,,13
ASN,../adlint.c,258,9,i,= 0
LIT,../adlint.c,258,10,DN,,,0
LIT,../adlint.c,258,15,DN,,,13
ASN,../adlint.c,259,11,j,= 0
LIT,../adlint.c,259,12,DN,,,0
ASN,../adlint.c,261,21,hand_pro[i],= deck_pro[i]
ASN,../adlint.c,268,9,i,= 0
LIT,../adlint.c,268,10,DN,,,0
LIT,../adlint.c,268,15,DN,,,13
LIT,../adlint.c,269,45,DN,,,0
ASN,../adlint.c,270,11,min,= hand_pro[i]
ASN,../adlint.c,271,12,chng,= i
ASN,../adlint.c,276,9,i,= 0
LIT,../adlint.c,276,10,DN,,,0
ASN,../adlint.c,278,11,ret,= i
MET,FN_STMT,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,77
MET,FN_UNRC,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,1
MET,FN_CSUB,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,3
MET,FN_GOTO,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,0
MET,FN_RETN,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,4
MET,FN_UELS,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,0
MET,FN_NEST,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,4
MET,FN_CYCM,Straight,"int Straight((int const)[],int,int)",../adlint.c,189,5,11
MET,FN_LINE,Flush,"int Flush((int const)[],int,int)",../adlint.c,289,5,48
MET,FN_PARA,Flush,"int Flush((int const)[],int,int)",../adlint.c,289,5,3
LIT,../adlint.c,291,21,DN,,,13
LIT,../adlint.c,291,28,DN,,,0
INI,../adlint.c,291,16,deck,{0}
LIT,../adlint.c,292,15,DN,,,4
LIT,../adlint.c,292,21,DN,,,0
INI,../adlint.c,292,10,Mark,{0}
LIT,../adlint.c,293,19,DN,,,5
LIT,../adlint.c,293,25,DN,,,0
INI,../adlint.c,293,10,hand_pro,{0}
LIT,../adlint.c,294,16,DN,,,1
INI,../adlint.c,294,10,min,1
LIT,../adlint.c,295,19,DN,,,0
INI,../adlint.c,295,7,chng_mark,0
LIT,../adlint.c,296,17,DN,,,0
INI,../adlint.c,296,7,sut_max,0
LIT,../adlint.c,297,11,DN,,,0
INI,../adlint.c,297,7,ret,0
LIT,../adlint.c,301,40,DN,,,1
ASN,../adlint.c,303,9,i,= 0
LIT,../adlint.c,303,10,DN,,,0
LIT,../adlint.c,303,16,DN,,,4
ASN,../adlint.c,303,39,deck[i].mark,= 13 - (sut[i] + udsut[i])
LIT,../adlint.c,303,41,DN,,,13
ASN,../adlint.c,305,9,i,= 0
LIT,../adlint.c,305,10,DN,,,0
LIT,../adlint.c,306,61,DN,,,0
ASN,../adlint.c,307,19,hand_pro[i],= 0
LIT,../adlint.c,307,21,DN,,,0
ASN,../adlint.c,309,9,a,"= Combi(deck[hand[i].mark].mark,HNUM - sut[hand[i].mark])"
ASN,../adlint.c,310,9,b,"= Combi((52 - us - HNUM),HNUM - sut[hand[i].mark])"
LIT,../adlint.c,310,19,DN,,,52
ASN,../adlint.c,311,19,hand_pro[i],= (double) a / b
ASN,../adlint.c,315,9,i,= 0
LIT,../adlint.c,315,10,DN,,,0
LIT,../adlint.c,315,15,DN,,,4
ASN,../adlint.c,317,15,sut_max,= sut[i]
ASN,../adlint.c,318,14,target,= i
